intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
0.750020854,-3.188842775,2.364483254,0.735995171,2.136823267,1.231401634,0.841130166,0.238342043,1.714114969,-1.969229121,-1.59804749,0.39131596,-1.897837921,-1.387495784,2.625915181
0.751914227,-3.189388116,2.375516707,0.736748321,2.132965527,1.22983976,0.850952892,0.238913036,1.715097073,-1.975156079,-1.591869432,0.393216082,-1.908013851,-1.397266558,2.615892569
0.747215518,-3.169006285,2.373729282,0.775470514,2.129012162,1.222524409,0.904428334,0.219015068,1.680896552,-1.804643897,-1.504006994,0.378109325,-1.823526161,-1.467999131,2.624540797
0.754581546,-3.167120672,2.376380941,0.779307686,2.126840423,1.208616696,0.907060725,0.211992864,1.697858604,-1.812960015,-1.532081001,0.38968888,-1.824390946,-1.469708615,2.619281725
0.788998694,-3.14950447,2.366357882,0.775049644,2.13688464,1.20169097,0.899458286,0.212846913,1.702691351,-1.821186639,-1.535063995,0.377062779,-1.827455776,-1.473532872,2.600454306
0.782659427,-3.100760668,2.371244369,0.759879612,2.160181111,1.200978345,0.946972157,0.173922461,1.681836557,-1.784361652,-1.536623919,0.34728532,-1.822281097,-1.492856879,2.616066714
0.744241521,-3.12368557,2.369950314,0.777218193,2.129991868,1.204193802,0.901286509,0.185130988,1.655633021,-1.777476733,-1.507767909,0.354244086,-1.835001538,-1.490248652,2.624135536
0.733298811,-3.125822834,2.357823266,0.762293812,2.118845841,1.200576428,0.898836777,0.18293666,1.661722985,-1.782336236,-1.51361955,0.356708149,-1.835141445,-1.493956614,2.626383999
0.773654515,-3.137210577,2.346630726,0.728098174,2.151494669,1.213733199,0.833442975,0.164490112,1.683965888,-1.814691298,-1.496079063,0.411945957,-1.801194956,-1.501085362,2.621932624
0.742864829,-3.106926699,2.364192749,0.730103352,2.150601979,1.185829518,0.829621781,0.168157777,1.687183013,-1.812195663,-1.492591341,0.388674303,-1.797026231,-1.511654901,2.62077663
0.65358867,-3.071822414,2.345041864,0.741790773,2.144110176,1.150758188,0.821545692,0.168951041,1.727440321,-1.745802479,-1.442071436,0.346146399,-1.732088036,-1.4563355,2.69971718
0.679506384,-3.071983022,2.368348465,0.762419911,2.105207796,1.117072615,0.72809975,0.18797378,1.707506686,-1.679222619,-1.425220268,0.328372536,-1.738253424,-1.442063294,2.716222579
0.655213566,-3.044900321,2.35516762,0.769070043,2.119630146,1.109410218,0.744397726,0.15632119,1.696749353,-1.669278077,-1.435347351,0.323572697,-1.746148812,-1.441997693,2.721785865
0.643019345,-3.045658746,2.360505505,0.771414183,2.119007152,1.11808625,0.767310999,0.167845713,1.698009646,-1.671934604,-1.440413434,0.320679764,-1.739909158,-1.445401118,2.706326195
0.674236127,-3.041385173,2.409837907,0.826246232,2.118184943,1.144770135,0.773279267,0.226296835,1.697596664,-1.629665632,-1.429800604,0.312779521,-1.751332008,-1.430779869,2.750911412
0.662717768,-3.006696968,2.417981359,0.806465358,2.125876546,1.130551041,0.771878419,0.202217298,1.737085408,-1.617472053,-1.419714919,0.287787071,-1.759380847,-1.442147506,2.778320457
0.639032958,-3.021894019,2.406886187,0.860335947,2.085358337,1.151434275,0.785536984,0.208827381,1.769648201,-1.59518908,-1.434239351,0.271416402,-1.768604929,-1.452288413,2.783374355
0.639422332,-3.022696341,2.40648046,0.858210995,2.088938402,1.145159957,0.77935071,0.208479512,1.772460219,-1.597121732,-1.431927776,0.27450148,-1.77049638,-1.451795586,2.783999987
0.628652174,-3.024275293,2.404433353,0.862988004,2.077846159,1.157547479,0.775650128,0.20817444,1.770411011,-1.59854207,-1.431681783,0.270545473,-1.766704106,-1.446406279,2.789306603
0.662173726,-3.011463575,2.385007176,0.815876234,2.109811414,1.196765579,0.78574197,0.185267082,1.757097432,-1.623634324,-1.411337906,0.266876387,-1.700488349,-1.411741345,2.845312803
0.699120315,-3.040374624,2.402872383,0.818770709,2.108162462,1.227569106,0.785141954,0.188474514,1.785807687,-1.634550689,-1.418936351,0.28502954,-1.704814498,-1.426622463,2.815345677
0.657681227,-3.026396564,2.404681658,0.849665554,2.064978368,1.226978536,0.82851169,0.242644123,1.817761741,-1.653887293,-1.372599356,0.217499991,-1.656521856,-1.386138748,2.786322728
0.559970285,-3.143110902,2.312702032,1.00711039,2.140324053,1.159003255,0.7911548,0.360970768,1.762159937,-1.641863669,-1.353027484,0.360415089,-1.7560585,-1.372494845,2.796477632
0.539870842,-3.141542091,2.313642506,0.993802118,2.151726695,1.15155386,0.816293339,0.363780443,1.763975874,-1.63709629,-1.351474347,0.354473126,-1.768622555,-1.376959154,2.788111115
0.473519471,-3.185262444,2.442696032,0.998997523,2.047219301,1.122879622,0.85771807,0.202400792,1.821570146,-1.668159711,-1.226693589,0.487679891,-1.599980304,-1.451792608,2.926072364
0.548626005,-3.046657583,2.469468827,1.067518167,2.052698517,1.235068681,0.950731899,0.173773701,1.922975847,-1.664017886,-1.238497505,0.406372788,-1.596580367,-1.440147066,2.95540481
0.557501258,-3.058553551,2.472506416,1.069110067,2.051078418,1.250316946,0.916442407,0.169135315,1.916402152,-1.68261137,-1.216559665,0.360425685,-1.580730872,-1.41744613,2.964329716
0.55083896,-3.060422027,2.473223043,1.072440189,2.049739196,1.251526938,0.919733445,0.171840957,1.907318258,-1.684128832,-1.216656477,0.365615774,-1.585544489,-1.416713122,2.961827374
0.606755813,-3.045090793,2.536279533,1.160164831,2.032790478,1.16875818,0.935341436,0.135011125,1.836712109,-1.685386218,-1.14283741,0.33254733,-1.575953322,-1.455168171,3.034205091
0.666256718,-3.06170208,2.518627446,1.173974617,2.046696035,1.142897396,0.889731886,0.166367397,1.833498717,-1.721313568,-1.228162129,0.351821824,-1.557884981,-1.444052187,3.086329903
0.60493975,-3.025797488,2.578013798,1.101556137,2.1414165,1.169784827,0.919759622,0.0968363,1.870103356,-1.703040518,-1.23463356,0.300825591,-1.570943658,-1.505740909,3.072917896
0.558790587,-3.053999712,2.53849258,1.134445365,2.201045593,1.159746796,0.890206508,0.166448306,1.903516852,-1.708752994,-1.278525941,0.325167897,-1.606336144,-1.49375923,3.091124126
0.602925538,-3.05317055,2.571432167,1.115551543,2.193091935,1.121587242,0.843232892,0.143511998,1.915765539,-1.656555431,-1.26022938,0.329879759,-1.631230093,-1.515043256,3.091322667
0.529187002,-3.051165712,2.545034152,1.116257717,2.182561881,1.170025772,0.867745234,0.177197912,1.919191406,-1.633681927,-1.249057768,0.258653516,-1.614854724,-1.466698611,3.086540969
0.506871554,-3.014853454,2.531695226,1.108394831,2.191650479,1.20748106,0.890053383,0.180176184,1.964738334,-1.643314151,-1.261994205,0.246545175,-1.636751749,-1.453902363,3.053089577
0.471961612,-3.006578918,2.532737323,1.12026699,2.185451938,1.217133728,0.937212341,0.161711459,1.980117514,-1.641858729,-1.256622894,0.235501282,-1.597533289,-1.560673839,3.028235684
0.442304296,-3.01868986,2.505521986,1.150840677,2.237137517,1.233495223,0.92308104,0.160840716,1.971497065,-1.632606717,-1.232959393,0.263457579,-1.585308405,-1.519064905,3.043714073
0.426338936,-3.045626628,2.503018316,1.138756891,2.205115869,1.238608716,0.923116773,0.213614432,1.958937446,-1.665076925,-1.239882999,0.266913495,-1.541188829,-1.516140473,3.033954638
0.417678619,-3.039931192,2.499105655,1.129468426,2.215590232,1.233649248,0.923111965,0.190982414,1.954144555,-1.660745684,-1.241316787,0.26918876,-1.539770493,-1.511819782,3.037708141
0.367002931,-2.998276803,2.588466318,1.171360192,2.311039514,1.371560582,1.021783553,0.073431221,1.92154564,-1.657232384,-1.303474316,0.25918275,-1.567146927,-1.509577289,2.972879031
0.236113645,-2.782453332,2.565299859,1.096591789,2.452826559,1.361600279,1.051650292,-0.006287022,2.023525745,-1.609301066,-1.110265353,0.011173424,-1.495254368,-1.493235389,3.015071811
0.12351995,-2.679400184,2.616538317,1.001080911,2.387764756,1.343271729,1.059281748,-0.080363512,1.880245734,-1.541136105,-0.844732283,-0.130692125,-1.534068284,-1.45458812,3.009031497
0.089020209,-2.6830705,2.641303664,0.955202999,2.427780841,1.384061196,1.020871891,-0.03524985,1.942326505,-1.536437281,-0.880361962,-0.101243701,-1.564790458,-1.477070902,3.013384922
0.084781613,-2.656290734,2.68490478,0.880751244,2.42685074,1.340563874,1.0318965,0.004149959,1.963802406,-1.508411699,-0.899753978,-0.135355879,-1.583874063,-1.45415172,3.024554304
0.003697968,-2.546968038,2.720113353,0.924752528,2.457749352,1.440357643,1.110546543,0.015405949,2.009925676,-1.496779674,-0.93248147,-0.241991771,-1.477291736,-1.385819147,3.110243109
0.003843754,-2.661420604,2.704939841,0.90518115,2.442400442,1.43369276,1.029553217,-0.001341892,2.018668603,-1.482274263,-0.87851392,-0.153788146,-1.514082776,-1.404222993,3.13041186
0.045269829,-2.61592343,2.747972409,0.894266743,2.500365334,1.428797133,1.00621968,0.063809392,2.044944885,-1.474836561,-0.90220033,-0.169453967,-1.566517562,-1.371461043,3.145202481
0.034873803,-2.591957837,2.7952163,0.954424764,2.495743076,1.403886904,0.996896331,0.063560565,2.059532459,-1.5093487,-0.916607469,-0.183587333,-1.563887124,-1.356648059,3.167832894
-0.014179688,-2.564871863,2.838728498,0.873166472,2.602695196,1.418492412,1.008495719,0.068035282,2.259311402,-1.483993625,-1.116683296,-0.196325,-1.624477809,-1.491169035,3.211182215
-0.023567013,-2.574588804,2.866308075,0.912552501,2.584536886,1.395513971,1.064050916,0.044215895,2.264421836,-1.494363987,-1.133643943,-0.16069863,-1.62073356,-1.507754221,3.203443391
0.00980121,-2.561232778,2.905795069,0.925536713,2.574707556,1.389420797,1.043532198,0.070749162,2.262045621,-1.472164323,-1.128606595,-0.177602943,-1.626904493,-1.4841038,3.20861785
-0.008597527,-2.568093214,2.891521803,0.891426293,2.637470978,1.368595297,1.024598248,0.019702232,2.266487337,-1.49384091,-1.107492981,-0.176082303,-1.580669919,-1.486968185,3.20388326
0.015556182,-2.558376845,2.8892013,0.846056224,2.633540527,1.375644086,1.026274672,-0.004067502,2.295625416,-1.507536974,-1.131886872,-0.17579413,-1.52270709,-1.419859576,3.222654792
0.071645135,-2.60475784,2.798991651,0.931814873,2.697657361,1.340295664,1.006875857,0.044670924,2.301356354,-1.468264137,-1.010296492,-0.185622419,-1.599497031,-1.383955607,3.247623025
0.10581775,-2.628582859,2.825353425,0.958484834,2.667858075,1.345606935,0.9939305,0.093448464,2.297659048,-1.478748778,-1.010479104,-0.174582889,-1.593902172,-1.387980626,3.242424738
0.109345461,-2.631402168,2.82623745,0.970119846,2.677069019,1.352530177,1.000769078,0.086935363,2.294352751,-1.475051352,-1.00674054,-0.169857481,-1.587629983,-1.39184294,3.247147839
0.04435149,-2.604362938,2.850302202,0.939589584,2.694440204,1.326821271,1.067902984,0.06381438,2.301643228,-1.466276486,-1.025550918,-0.208083888,-1.572431536,-1.423149012,3.219549275
0.022676804,-2.581564431,2.835148423,0.934905675,2.733484622,1.365734799,1.018147483,-0.048125086,2.284747979,-1.522430355,-0.992131858,-0.186691222,-1.577057653,-1.415880024,3.214539558
0.079232899,-2.641430902,2.863866161,0.928630149,2.710489744,1.410949528,0.997662253,-0.053757848,2.257788768,-1.529928365,-0.95057757,-0.163958957,-1.574948846,-1.474184869,3.181408142
0.075442385,-2.585940038,2.873853984,0.891431387,2.737703086,1.399554848,1.002151371,-0.102155687,2.285985882,-1.502338808,-0.958458502,-0.196238059,-1.573510652,-1.477492012,3.195083711
0.037860043,-2.609064592,2.850341043,0.89725802,2.758772147,1.403727343,1.000971251,-0.088969023,2.278956626,-1.510014753,-0.961467631,-0.185833644,-1.56702927,-1.488239281,3.188287413
0.02779299,-2.610061858,2.846218102,0.895676477,2.758181466,1.404029276,0.998652385,-0.09206603,2.276482435,-1.511709702,-0.960392995,-0.189679567,-1.564193443,-1.487230554,3.190756401
0.073944254,-2.616956228,2.868849461,0.867125396,2.772834343,1.44128603,0.969742447,-0.075972281,2.272323808,-1.517237456,-0.952975574,-0.189760649,-1.578490073,-1.489644184,3.168711511
0.099206261,-2.618606264,2.863689707,0.880545948,2.780026347,1.427213902,0.930497926,-0.071652978,2.218631778,-1.527590992,-0.938236762,-0.201966719,-1.580283927,-1.487186684,3.163569908
0.143388411,-2.626728225,2.856791187,0.911578334,2.785631621,1.436453591,0.903980978,-0.078988878,2.223495537,-1.581795798,-0.921975423,-0.178800065,-1.631306804,-1.522154918,3.205022997
0.181813545,-2.605091283,2.870974262,0.95724426,2.744374371,1.450139896,0.912671354,-0.035605435,2.261317248,-1.59872252,-0.943039707,-0.225250498,-1.622404763,-1.489933473,3.212802256
0.189836355,-2.560568962,2.88947046,0.960072118,2.779512403,1.483949587,0.946541268,-0.050557371,2.284935623,-1.548108604,-0.992962701,-0.236479005,-1.661440159,-1.479700399,3.212085899
0.14117418,-2.603970441,2.874335753,1.003699531,2.79199733,1.463083693,0.939330224,-0.042885978,2.266045379,-1.547627969,-0.982179548,-0.206067595,-1.640704078,-1.458520533,3.212665005
0.182404801,-2.663253987,2.868449058,0.973050718,2.82272417,1.479582671,0.902646474,-0.018200121,2.254864626,-1.538589129,-0.965956466,-0.149864953,-1.652536036,-1.442406076,3.185187396
0.198405678,-2.657163275,2.822610475,1.004619087,2.853717109,1.455252113,0.887831478,-0.032602683,2.241133819,-1.518791522,-0.963777821,-0.116135776,-1.663068498,-1.436960098,3.204034274
0.191751988,-2.656579011,2.824905366,1.004277282,2.857911401,1.460915355,0.901448155,-0.035816575,2.242103548,-1.521140785,-0.963859437,-0.11428435,-1.665862755,-1.444457968,3.203089346
0.249984543,-2.683725269,2.816831753,1.006461105,2.779085816,1.484046839,0.849463628,-0.035640985,2.208539306,-1.527820809,-0.979608109,-0.113577669,-1.650257032,-1.324087082,3.252770157
0.164226406,-2.7079342,2.884045388,1.023651477,2.768949357,1.382713888,0.922552035,-0.055209545,2.141597035,-1.458967582,-0.991112454,-0.064465934,-1.614752414,-1.334867865,3.22667553
0.286907908,-2.873125106,2.804577133,1.246091915,2.71663871,1.388108852,0.924313561,0.0207393,2.144331047,-1.276235745,-0.918613992,-0.100089156,-1.454149681,-1.094211321,3.101306654
0.378258758,-2.738204824,3.000262791,1.282225319,2.666406903,1.338175563,0.900785356,-0.058248374,2.181700279,-1.29454497,-0.925204595,-0.143956888,-1.389970089,-1.095524127,3.184564547
0.413220388,-2.704443611,2.992116772,1.264224302,2.686857261,1.344655337,0.930264901,-0.060513334,2.197702322,-1.297113541,-0.915837704,-0.156314908,-1.43815489,-1.094397343,3.165063111
0.40550446,-2.719372419,3.001112374,1.269839796,2.691609935,1.370322729,0.92257915,-0.060957399,2.182273602,-1.289121393,-0.925089342,-0.148985386,-1.456474037,-1.10195763,3.134305101
0.38371254,-2.715145819,3.002600484,1.290292334,2.687940157,1.379510308,0.928230845,-0.046105534,2.199339192,-1.280931598,-0.946765268,-0.150539624,-1.479368496,-1.101926437,3.12655572
0.380973096,-2.713371017,3.002493784,1.293879546,2.690147434,1.382596267,0.931417538,-0.048148688,2.199489594,-1.278402178,-0.951829194,-0.151516622,-1.480025745,-1.100718536,3.124851915
0.3630457,-2.710648226,3.001790922,1.303466414,2.678642003,1.398325676,0.946927496,-0.041694132,2.200460007,-1.289767623,-0.934580269,-0.184126144,-1.469215681,-1.08108997,3.126924361
0.342379005,-2.714314298,3.01035168,1.329853565,2.65096374,1.417144607,0.990085047,-0.033494817,2.241198516,-1.258775603,-0.964963195,-0.18083004,-1.499501231,-1.084178126,3.119533747
0.36577117,-2.708232596,2.997200904,1.307926423,2.662361752,1.420324916,0.988152356,-0.020830872,2.243705816,-1.266716381,-0.956285171,-0.184067052,-1.492198891,-1.073876572,3.128139989
0.377153553,-2.70698644,2.99284455,1.30036763,2.657785842,1.42906167,0.986939396,-0.020264846,2.236897191,-1.2678181,-0.9455852,-0.188079293,-1.483179772,-1.072186142,3.127034264
0.35650656,-2.710893914,2.978477829,1.310783735,2.64789413,1.419960419,0.976875726,-0.017116634,2.227945556,-1.250787164,-0.946835601,-0.191577014,-1.481618474,-1.072355158,3.140746668
0.327881607,-2.729988514,2.979004936,1.311134099,2.663178501,1.408346312,0.967123256,-0.015154728,2.222626229,-1.248315171,-0.946876848,-0.176729918,-1.469603269,-1.050827546,3.148194818
0.278736551,-2.725577888,2.964014225,1.304504572,2.653673318,1.415701541,0.944585987,-0.010965951,2.178567602,-1.243459803,-0.934418195,-0.22438291,-1.473180029,-1.036681377,3.150229741
0.296288023,-2.739866173,2.962482512,1.29968207,2.644852173,1.41107825,0.937443851,-0.019728559,2.183012726,-1.229161618,-0.920867899,-0.219761867,-1.46998604,-1.039568026,3.1536402
0.298368949,-2.72602196,2.964326037,1.313826904,2.638937186,1.429972208,0.952872976,-0.018332132,2.204561332,-1.213593584,-0.932628271,-0.225862313,-1.44273804,-1.012354845,3.152803772
0.268963759,-2.723409937,2.979181534,1.299848313,2.679225528,1.476383937,0.951305788,-0.050566395,2.16950086,-1.244059477,-0.8813648,-0.275533051,-1.463990251,-1.017228024,3.185641947
0.261693011,-2.7216377,2.994225424,1.282142906,2.653851853,1.465666235,0.93445692,-0.050369603,2.20190701,-1.220445112,-0.89940217,-0.246106825,-1.478128892,-1.034491282,3.175839921
0.234399243,-2.714761682,3.001414847,1.289963923,2.629583283,1.448486575,0.908816665,-0.049778988,2.206700264,-1.216692714,-0.913734321,-0.250350499,-1.473896373,-1.023659875,3.20142157
0.227134732,-2.724318091,3.011674834,1.254881733,2.645110997,1.43667326,0.959625696,-0.054405297,2.152310835,-1.220408269,-0.908192831,-0.247752504,-1.429561378,-1.032740364,3.140467653
0.245873153,-2.705315881,3.02017901,1.238949826,2.682452505,1.423920448,0.919214031,-0.045403899,2.167655099,-1.216720078,-0.908769906,-0.25165945,-1.447579504,-0.999505154,3.148663918
0.25871416,-2.711122581,3.01936716,1.246603503,2.678861751,1.425523451,0.903316843,-0.035551232,2.169187558,-1.208493171,-0.908778339,-0.250762078,-1.455927686,-0.995331263,3.149545295
0.22775445,-2.709264738,3.004817357,1.266405506,2.724681399,1.470563007,0.912180158,0.038233008,2.17685475,-1.228446582,-0.819658465,-0.308719485,-1.447628919,-0.982913121,3.18523739
0.226168996,-2.712806441,3.008204686,1.269563735,2.722111614,1.472769771,0.911003775,0.042638342,2.155210949,-1.222735463,-0.818186678,-0.305642907,-1.44479738,-0.987923822,3.182673703
0.220723009,-2.701877664,3.042267542,1.289751339,2.734255663,1.501380866,0.914181802,0.079684661,2.172914593,-1.194204516,-0.825131773,-0.315529449,-1.466973166,-0.990305295,3.189641665
0.186511296,-2.671064092,3.02730819,1.257065695,2.734287639,1.48510197,0.916107794,0.073625374,2.19991294,-1.205601578,-0.858764435,-0.321797809,-1.478864634,-0.996670466,3.199041748
